B2,B3,B4,B8,B11,B12,NDVI,NDMI,longitude,latitude,geology_favorability
545.0,688.0,656.0,1463.0,1612.0,1129.5,0.38084003,-0.048455283,79.68083519598679,21.544924279737366,0.8747034711913315
494.0,646.5,622.5,1591.5,1714.5,1056.5,0.43766937,-0.03720508,79.68101485904361,21.544924279737366,0.8799833630511262
507.5,683.0,682.0,1606.5,1756.0,1103.0,0.4039764,-0.044460967,79.68119452210043,21.544924279737366,0.8852632549105035
515.0,684.0,662.0,1877.5,1752.0,1047.5,0.47863752,0.034577765,79.68137418515725,21.544924279737366,0.7822262890039579
523.0,707.0,733.0,1862.5,1762.0,1168.0,0.43517625,0.027727963,79.68155384821408,21.544924279737366,0.7020419069188114
618.5,755.5,842.0,1448.0,1688.5,1305.0,0.26462883,-0.07667783,79.6817335112709,21.544924279737366,0.7196298531925871
676.5,818.0,930.5,1524.5,1712.5,1439.0,0.24195519,-0.058078468,79.68191317432773,21.544924279737366,0.7492070585049116
691.5,837.5,963.5,1448.0,1756.0,1542.0,0.2009123,-0.096129835,79.68209283738456,21.544924279737366,0.7848521709771403
533.5,676.0,673.5,1561.0,1640.0,1161.5,0.3971806,-0.024679787,79.68227250044137,21.544924279737366,0.8204972834465495
548.5,702.5,688.5,1814.5,1726.0,1129.5,0.44986016,0.024996469,79.6824521634982,21.544924279737366,0.8748357004081241
634.5,794.5,834.5,1798.0,1804.0,1336.5,0.3660019,-0.0016657412,79.68263182655502,21.544924279737366,0.8649796296441002
798.0,966.5,1084.5,1609.5,1854.0,1579.0,0.1948775,-0.07059333,79.68281148961185,21.544924279737366,0.8519520467542256
798.0,966.5,1084.5,1609.5,1854.0,1579.0,0.1948775,-0.07059333,79.68299115266868,21.544924279737366,0.8341363466164486
682.5,796.0,869.5,1411.5,1609.5,1330.5,0.23761508,-0.065541215,79.68317081572549,21.544924279737366,0.7988170717600682
721.5,846.0,963.0,1398.5,1646.0,1459.5,0.18441668,-0.081294134,79.68335047878232,21.544924279737366,0.7620384653982544
776.5,885.0,1013.0,1342.0,1758.5,1545.5,0.13970277,-0.13433318,79.68353014183914,21.544924279737366,0.7286023220682326
728.0,892.0,962.5,1831.5,1751.0,1414.5,0.31102362,0.022470342,79.68370980489597,21.544924279737366,0.7469920697855711
564.5,723.0,733.0,1843.5,1561.5,1120.5,0.43101105,0.08281938,79.6838894679528,21.544924279737366,0.7653818175029097
601.0,751.5,778.0,1665.5,1546.5,1152.5,0.3632085,0.037048567,79.68406913100962,21.544924279737366,0.7862348689453174
750.0,872.5,986.5,1407.5,1574.5,1324.5,0.1758563,-0.056002684,79.68424879406643,21.544924279737366,0.8188059360217531
613.0,730.0,777.0,1373.0,1466.0,1253.5,0.2772093,-0.032758012,79.68442845712326,21.544924279737366,0.8596225964682384
650.0,738.5,835.5,1027.5,1393.0,1314.0,0.10305958,-0.15100186,79.68460812018009,21.544924279737366,0.8743678162548171
583.5,672.5,740.0,1114.0,1342.0,1228.5,0.201726,-0.09283388,79.68478778323691,21.544924279737366,0.8310620961913554
534.5,631.5,673.0,1232.5,1333.5,1118.0,0.29362372,-0.039360873,79.68496744629374,21.544924279737366,0.7877563761278937
538.5,644.0,669.5,1248.5,1320.5,1073.0,0.30187696,-0.028026469,79.68514710935055,21.544924279737366,0.7819336619921053
608.5,666.5,743.5,978.0,1214.5,1112.0,0.13621841,-0.10786773,79.68532677240738,21.544924279737366,0.8690583920514748
608.5,666.5,743.5,978.0,1214.5,1112.0,0.13621841,-0.10786773,79.6855064354642,21.544924279737366,0.9586049525953403
625.5,662.5,721.0,852.0,1151.0,1116.5,0.083280355,-0.1492761,79.68568609852103,21.544924279737366,0.9603890060340704
595.0,652.5,730.5,849.5,1110.0,1047.0,0.07531646,-0.13294208,79.68586576157786,21.544924279737366,0.9541475626793683
605.5,673.5,751.0,899.5,1190.5,1110.5,0.089972734,-0.13923445,79.68604542463468,21.544924279737366,0.9479061193246661
561.0,639.5,720.0,995.5,1332.0,1218.0,0.16059458,-0.14457573,79.6862250876915,21.544924279737366,0.9429672993192121
635.5,721.0,824.5,964.5,1319.0,1296.5,0.07825601,-0.15524414,79.68640475074832,21.544924279737366,0.9437513781625919
651.0,722.0,829.5,983.5,1310.0,1280.0,0.08494209,-0.14235884,79.68658441380515,21.544924279737366,0.9439332197554365
631.0,706.0,798.0,959.5,1272.5,1214.5,0.09189189,-0.14023298,79.68676407686198,21.544924279737366,0.9406394905217108
641.0,700.5,779.5,892.0,1238.5,1198.0,0.06730481,-0.16263787,79.6869437399188,21.544924279737366,0.9272739878006734
610.0,672.0,760.5,908.0,1267.0,1192.5,0.088402756,-0.16505747,79.68712340297562,21.544924279737366,0.9176285577240977
493.0,574.5,600.0,1107.5,1197.0,990.5,0.29721814,-0.038837057,79.68730306603244,21.544924279737366,0.9259972318066583
526.5,634.5,674.5,1559.5,1370.5,1117.0,0.3961504,0.06450512,79.68748272908927,21.544924279737366,0.8907254073732092
681.5,806.5,927.0,1151.5,1515.5,1439.0,0.10801058,-0.13648294,79.6876623921461,21.544924279737366,0.85545358293976
683.5,791.5,916.5,1130.0,1458.5,1384.0,0.10432446,-0.12690748,79.68784205520292,21.544924279737366,0.8223629270185969
683.5,791.5,916.5,1130.0,1458.5,1384.0,0.10432446,-0.12690748,79.68802171825975,21.544924279737366,0.8038273985342392
626.0,763.0,907.0,1192.0,1504.5,1367.5,0.13577895,-0.11589097,79.68820138131656,21.544924279737366,0.7832166911605991
718.5,785.0,749.0,1802.0,1735.5,1350.5,0.4127793,0.018798586,79.68838104437339,21.544924279737366,0.7626059837853286
614.5,818.5,718.5,2506.5,1850.5,1352.0,0.5544186,0.15056232,79.68856070743021,21.544924279737366,0.7419952764100581
700.5,869.5,898.5,1914.5,1788.5,1361.0,0.36118025,0.034026466,79.68874037048704,21.544924279737366,0.7213845690347879
569.5,769.0,670.0,2316.5,1787.0,1267.5,0.55131423,0.12903619,79.68892003354387,21.544924279737366,0.7272735785579855
727.5,858.0,892.5,1845.0,1770.5,1376.5,0.3479452,0.020605726,79.68909969660068,21.544924279737366,0.7838489890676945
673.0,823.5,842.5,1882.5,1765.0,1476.0,0.38165137,0.032213844,79.6892793596575,21.544924279737366,0.8096492264690698
701.0,837.5,919.0,1520.5,1632.5,1364.5,0.24656692,-0.035521727,79.68945902271433,21.544924279737366,0.8250023064048191
716.0,808.0,839.0,1475.5,1529.0,1231.0,0.2750054,-0.017806623,79.68963868577116,21.544924279737366,0.8403553863405684
807.0,870.5,868.0,1612.5,1536.5,1209.5,0.3001411,0.024134645,79.68981834882798,21.544924279737366,0.8557084662763178
487.5,608.5,597.0,1315.0,1311.0,943.0,0.375523,0.0015232293,79.68999801188481,21.544924279737366,0.864190956782146
468.0,551.0,540.5,1373.0,1382.0,1016.0,0.43506664,-0.0032667876,79.69017767494162,21.544924279737366,0.8686185961969277
589.0,733.0,697.0,1647.0,1634.5,1296.0,0.4052901,0.0038092337,79.69035733799845,21.544924279737366,0.8730462356120597
622.5,781.5,803.0,1486.0,1604.0,1339.5,0.29838356,-0.0381877,79.69053700105528,21.544924279737366,0.8774738750271919
622.5,781.5,803.0,1486.0,1604.0,1339.5,0.29838356,-0.0381877,79.6907166641121,21.544924279737366,0.8749502320621356
571.5,686.0,731.5,1209.0,1269.5,1018.0,0.2460706,-0.024409926,79.69089632716893,21.544924279737366,0.8685293374592582
436.5,506.0,472.5,1216.5,1065.0,742.0,0.44049734,0.06640368,79.69107599022574,21.544924279737366,0.8770772920228567
403.0,464.0,443.0,999.5,975.5,661.5,0.38578856,0.012151899,79.69125565328257,21.544924279737366,0.8787016226067259
402.0,463.0,418.0,1281.5,1052.5,660.5,0.5080906,0.098114826,79.6914353163394,21.544924279737366,0.8108648043022078
438.0,557.0,479.5,1926.0,1326.0,768.5,0.6013303,0.18450184,79.69161497939622,21.544924279737366,0.7438487563681678
412.5,536.5,483.0,1733.0,1397.0,777.5,0.5640794,0.10734824,79.69179464245305,21.544924279737366,0.6768475849922048
409.0,520.0,439.0,1540.5,1216.5,668.5,0.55645365,0.11751904,79.69197430550987,21.544924279737366,0.6571788994864436
418.0,528.5,429.5,1715.5,1193.5,638.0,0.5995338,0.1794431,79.69215396856669,21.544924279737366,0.6630300397613631
407.5,515.5,428.5,1617.5,1250.5,657.0,0.5811339,0.12796374,79.69233363162351,21.544924279737366,0.6688811800367453
439.5,565.5,463.0,1863.0,1344.5,704.0,0.60189164,0.16165237,79.69251329468034,21.544924279737366,0.6747323203121276
421.0,535.5,441.5,1757.0,1309.0,696.5,0.5983625,0.14611872,79.69269295773717,21.544924279737366,0.6746358223567729
445.5,568.5,467.5,1841.0,1338.5,706.0,0.5949751,0.15804371,79.69287262079399,21.544924279737366,0.6700843332953266
476.5,585.0,496.5,1919.5,1367.5,719.0,0.5889901,0.16793428,79.69305228385082,21.544924279737366,0.6655328442338803
476.5,585.0,496.5,1919.5,1367.5,719.0,0.5889901,0.16793428,79.69323194690763,21.544924279737366,0.6692669629088135
418.5,503.0,412.5,1674.5,1268.5,646.5,0.60469574,0.13795447,79.69341160996446,21.544924279737366,0.7085494835559007
436.0,563.5,456.5,1932.5,1317.5,658.5,0.6178317,0.18923077,79.69359127302128,21.544924279737366,0.6953459657594309
435.5,556.0,442.0,2027.5,1368.5,671.5,0.6420328,0.19405183,79.69377093607811,21.544924279737366,0.7059398115189879
406.5,537.5,416.5,2012.5,1439.5,805.0,0.6570605,0.16599073,79.69395059913494,21.544924279737366,0.7160155778862594
483.5,658.5,618.0,1970.0,1528.5,929.0,0.5224111,0.12619694,79.69413026219175,21.544924279737366,0.720673544601624
372.0,503.5,378.5,1884.0,1321.5,688.0,0.6654144,0.17547965,79.69430992524858,21.544924279737366,0.725331511317357
366.5,509.0,402.5,2029.0,1389.5,689.5,0.6689286,0.18707035,79.6944895883054,21.544924279737366,0.7305139509987292
348.0,476.0,374.0,1925.0,1372.5,674.0,0.67464113,0.16755117,79.69466925136223,21.544924279737366,0.7471618881469873
367.0,507.0,386.0,2162.0,1439.5,702.0,0.69701725,0.20061086,79.69484891441905,21.544924279737366,0.7638098252952457
370.0,514.0,424.5,1889.5,1403.0,700.0,0.63310283,0.14776006,79.69502857747588,21.544924279737366,0.7488772049449759
324.5,427.5,340.5,1594.0,1197.5,561.5,0.64797103,0.14203833,79.6952082405327,21.544924279737366,0.7224852091450082
343.5,441.0,352.0,1842.0,1239.0,581.0,0.6791249,0.19571568,79.69538790358952,21.544924279737366,0.700703466540985
382.5,528.5,396.5,2260.0,1383.0,659.5,0.70148695,0.24073565,79.69556756664635,21.544924279737366,0.7180529982992885
376.5,490.0,391.5,1825.5,1353.0,678.5,0.64682,0.14865503,79.69574722970317,21.544924279737366,0.7354025300575922
376.5,490.0,391.5,1825.5,1353.0,678.5,0.64682,0.14865503,79.69592689276,21.544924279737366,0.7604885764195386
373.0,495.5,387.5,1988.0,1426.0,707.5,0.6737529,0.16461629,79.69610655581681,21.544924279737366,0.7859846096888858
415.5,595.5,462.0,2257.0,1627.5,874.5,0.6601692,0.16205432,79.69628621887364,21.544924279737366,0.8421494608365108
487.0,641.0,662.5,1795.5,1758.5,1080.0,0.46094385,0.010410804,79.69646588193046,21.544924279737366,0.8251557021441062
494.5,669.5,713.5,2142.5,1837.5,1143.5,0.5003501,0.07663316,79.69664554498729,21.544924279737366,0.8121898872665326
391.5,562.0,455.5,2225.5,1637.5,879.0,0.66020143,0.1522133,79.69682520804412,21.544924279737366,0.7992240723889592
364.5,529.5,420.5,2095.0,1533.5,786.5,0.66567284,0.15474714,79.69700487110094,21.544924279737366,0.7862582575113856
372.0,545.5,404.0,2307.5,1501.5,733.0,0.70201,0.21160409,79.69718453415776,21.544924279737366,0.7732924426348375
363.0,528.5,380.0,2369.0,1462.0,702.0,0.72353584,0.23675281,79.69736419721458,21.544924279737366,0.783814833387612
369.5,521.0,381.5,2369.5,1413.0,666.5,0.7226463,0.2528751,79.69754386027141,21.544924279737366,0.8034365497426486
388.5,578.5,460.5,2260.0,1498.5,746.0,0.66145927,0.20260742,79.69772352332824,21.544924279737366,0.823058266097685
374.5,545.0,409.5,2164.0,1557.5,777.0,0.6817564,0.16297191,79.69790318638506,21.544924279737366,0.8391333609919165
375.0,536.5,413.5,2207.5,1572.5,791.5,0.68447155,0.16798942,79.69808284944187,21.544924279737366,0.719073210826811
382.0,546.5,400.0,2405.0,1498.0,727.5,0.714795,0.23238534,79.6982625124987,21.544924279737366,0.6231768977238329
382.0,546.5,400.0,2405.0,1498.0,727.5,0.714795,0.23238534,79.69844217555553,21.544924279737366,0.6373768667907921
387.5,557.5,410.5,2382.0,1552.5,791.5,0.7059982,0.21082729,79.69862183861235,21.544924279737366,0.6665563035511489
383.5,546.5,423.0,2236.5,1518.0,772.5,0.6818951,0.19137035,79.69880150166918,21.544924279737366,0.6843825732564519
379.0,563.5,394.5,2558.5,1506.0,729.5,0.7328141,0.25894943,79.698981164726,21.544924279737366,0.6713004921369257
385.5,557.0,436.5,2422.0,1539.0,779.5,0.69459504,0.2229235,79.69916082778282,21.544924279737366,0.6582184110184341
358.0,515.0,398.5,2205.0,1480.5,743.0,0.69387364,0.1965812,79.69934049083965,21.544924279737366,0.6451363298989078
360.0,535.0,401.5,2446.0,1492.0,750.0,0.71799827,0.24225496,79.69952015389647,21.544924279737366,0.6315312859474671
348.5,529.0,393.5,2369.0,1509.5,758.0,0.7151131,0.22160628,79.6996998169533,21.544924279737366,0.6178277699984343
349.5,519.5,434.0,2185.5,1567.5,812.5,0.66863906,0.16466826,79.69987948001013,21.544924279737366,0.6041242540494016
362.0,538.0,451.5,1956.5,1649.0,908.5,0.625,0.08528637,79.70005914306694,21.544924279737366,0.6522390975280341
358.5,528.0,445.0,1926.0,1600.5,887.0,0.6246309,0.092301145,79.70023880612376,21.544924279737366,0.7138943304742991
366.0,535.5,444.0,1938.0,1584.0,835.5,0.627204,0.100511074,79.70041846918059,21.544924279737366,0.786627810711257
352.0,511.5,410.5,1810.5,1451.0,789.0,0.6303467,0.11022536,79.70059813223742,21.544924279737366,0.7683187161143037
360.5,512.0,447.0,1722.5,1461.0,834.5,0.58792347,0.08214229,79.70077779529424,21.544924279737366,0.7389878350217062
360.5,512.0,447.0,1722.5,1461.0,834.5,0.58792347,0.08214229,79.70095745835107,21.544924279737366,0.7285637613074198
430.5,569.5,557.0,1563.5,1447.0,863.5,0.4746522,0.03869789,79.70113712140788,21.544924279737366,0.7180950459766141
370.5,552.0,474.0,1961.5,1563.5,866.0,0.6107575,0.112907805,79.70131678446471,21.544924279737366,0.7072356616605042
386.0,558.5,495.0,1971.0,1723.5,991.0,0.5985401,0.06699147,79.70149644752154,21.544924279737366,0.6963762773443942
422.0,614.5,579.5,2048.5,1882.5,1080.5,0.5589802,0.04222844,79.70167611057836,21.544924279737366,0.6837361383298008
465.0,664.5,660.5,2191.5,2113.0,1278.5,0.5368163,0.018236728,79.70185577363519,21.544924279737366,0.6414903066220459
459.5,640.0,596.5,2168.5,1907.5,1162.5,0.56853527,0.06403337,79.702035436692,21.544924279737366,0.5957062608515105
374.5,524.5,453.0,1806.5,1613.0,869.5,0.5990263,0.05658722,79.70221509974883,21.544924279737366,0.5477240083653174
418.0,594.5,551.0,2047.5,1865.0,1111.5,0.5759092,0.046645366,79.70239476280565,21.544924279737366,0.5351725727820794
485.5,671.5,670.0,1956.0,1862.5,1140.5,0.4897182,0.024486056,79.70257442586248,21.544924279737366,0.5656246297482094
369.5,504.0,464.0,1852.0,1620.5,925.0,0.59930915,0.06666667,79.7027540889193,21.544924279737366,0.5960766867143392
418.0,557.5,538.5,1994.5,1757.0,1001.5,0.5748125,0.06330801,79.70293375197613,21.544924279737366,0.6402760781969601
383.5,508.5,476.0,1866.0,1825.5,1073.5,0.5935098,0.01097115,79.70311341503294,21.544924279737366,0.6520214734271988
419.0,558.5,568.0,1919.5,2016.0,1230.0,0.5433166,-0.024520392,79.70329307808977,21.544924279737366,0.6342812381163286
486.0,699.0,698.5,2360.0,2327.0,1414.5,0.54324013,0.007040751,79.7034727411466,21.544924279737366,0.6165410028054585
486.0,699.0,698.5,2360.0,2327.0,1414.5,0.54324013,0.007040751,79.70365240420342,21.544924279737366,0.6086567128019768
516.5,695.5,749.5,2322.5,2503.0,1596.5,0.51204425,-0.03740545,79.70383206726025,21.544924279737366,0.6356161305865997
509.5,697.5,694.5,2255.0,2295.5,1455.0,0.5290727,-0.008900121,79.70401173031706,21.544924279737366,0.6542542369885253
455.0,622.5,621.5,2280.0,2277.5,1391.0,0.5716009,0.0005485464,79.70419139337389,21.544924279737366,0.6679102517258799
615.0,840.5,975.5,2705.0,2669.0,1784.5,0.46990898,0.006698921,79.70437105643072,21.544924279737366,0.6515883621814845
607.0,807.0,938.0,2433.5,2614.5,1789.0,0.44357112,-0.035855785,79.70455071948754,21.544924279737366,0.5801099763474021
501.5,654.5,692.5,2176.0,2282.0,1504.5,0.51716924,-0.02377748,79.70473038254437,21.544924279737366,0.5845651125045943
455.0,618.0,621.5,2196.0,2055.0,1287.0,0.5588288,0.033168666,79.7049100456012,21.544924279737366,0.6078143414192427
441.5,609.0,581.5,2148.0,2013.5,1239.0,0.57391465,0.03232008,79.70508970865801,21.544924279737366,0.6328941415949204
533.5,732.0,728.5,2409.0,2251.5,1431.0,0.53561753,0.033794656,79.70526937171483,21.544924279737366,0.6181693446337122
439.5,572.5,565.5,2108.5,2057.0,1227.0,0.57703817,0.012363462,79.70544903477166,21.544924279737366,0.6372221028025356
443.0,597.5,610.0,2203.5,2138.5,1313.5,0.5663764,0.0149700595,79.70562869782849,21.544924279737366,0.6562748609713591
516.5,667.5,733.5,2300.5,2406.5,1536.5,0.5164799,-0.022519652,79.70580836088531,21.544924279737366,0.6753276191401825
533.0,689.5,742.0,2298.0,2424.0,1587.5,0.51184213,-0.026683608,79.70598802394213,21.544924279737366,0.704691835956929
533.0,689.5,742.0,2298.0,2424.0,1587.5,0.51184213,-0.026683608,79.70616768699895,21.544924279737366,0.6856520412400061
490.0,642.0,675.0,2158.5,2129.5,1340.5,0.5235574,0.0067630596,79.70634735005578,21.544924279737366,0.6583764430611586
449.0,601.5,586.0,2218.0,1821.0,1051.0,0.5820257,0.09829166,79.7065270131126,21.544924279737366,0.6311008448823109
429.0,566.5,506.0,2086.0,1577.5,850.5,0.6095679,0.1388017,79.70670667616943,21.544924279737366,0.6038252467034634
390.0,524.0,429.5,2001.5,1516.0,810.5,0.64664745,0.13802417,79.70688633922626,21.544924279737366,0.5765496485246158
433.5,592.5,543.0,2303.5,1520.0,791.0,0.61847883,0.20491695,79.70706600228307,21.544924279737366,0.5429325949151761
409.5,563.5,459.5,2357.0,1447.0,708.5,0.6737085,0.23922187,79.7072456653399,21.544924279737366,0.5030726735803817
397.0,562.5,436.0,2371.5,1390.0,666.0,0.68940336,0.26093313,79.70742532839672,21.544924279737366,0.46321275224558717
377.5,501.5,388.0,2099.5,1316.5,628.0,0.6880402,0.22921546,79.70760499145355,21.544924279737366,0.43652904838380496
398.5,558.5,437.5,2460.0,1467.5,708.5,0.6980155,0.25270528,79.70778465451038,21.544924279737366,0.4694865208633897
449.0,672.5,609.5,2571.0,2010.5,1150.0,0.61672693,0.122339845,79.70796431756719,21.544924279737366,0.5024439933403675
489.0,678.5,703.5,2372.5,2101.0,1235.0,0.54258776,0.060690735,79.70814398062402,21.544924279737366,0.5354014658199522
399.5,575.0,504.0,2319.0,1896.0,1099.5,0.6429331,0.10035587,79.70832364368084,21.544924279737366,0.568358938299537
509.5,707.5,793.5,2447.5,2352.5,1437.0,0.51033634,0.019791666,79.70850330673767,21.544924279737366,0.6015322729364113
509.5,707.5,793.5,2447.5,2352.5,1437.0,0.51033634,0.019791666,79.7086829697945,21.544924279737366,0.6282896230864046
428.5,584.0,561.5,2272.0,1987.0,1158.0,0.60367036,0.066917114,79.70886263285132,21.544924279737366,0.6520143411986754
391.5,569.0,494.0,2318.0,1882.5,1044.0,0.6486486,0.10367814,79.70904229590813,21.544924279737366,0.6420586434966739
366.5,533.5,427.0,2589.0,1874.0,985.0,0.7168435,0.16020614,79.70922195896496,21.544924279737366,0.556495543466939
359.5,527.5,446.5,2397.5,1706.5,855.0,0.68600565,0.16837232,79.70940162202179,21.544924279737366,0.4709324434372042
347.0,499.0,372.5,2326.0,1561.0,778.0,0.7239207,0.19680987,79.70958128507861,21.544924279737366,0.4198344505386767
330.0,466.0,356.0,2345.5,1542.5,752.5,0.73644274,0.20653293,79.70976094813544,21.544924279737366,0.41535458898066147
356.5,554.0,473.5,2300.0,1836.0,960.0,0.6585542,0.11218569,79.70994061119225,21.544924279737366,0.41178152825699754
360.5,544.5,455.0,2267.0,1790.5,938.5,0.665687,0.11743685,79.71012027424908,21.544924279737366,0.4093945888818662
332.5,462.5,351.0,2255.0,1586.5,762.0,0.73062164,0.17402056,79.7102999373059,21.544924279737366,0.4112290174926566
323.5,486.0,355.5,2573.0,1513.0,691.5,0.7572136,0.25942242,79.71047960036273,21.544924279737366,0.46653474903334263
321.0,491.5,341.0,2520.0,1500.5,668.5,0.76162183,0.2535754,79.71065926341956,21.544924279737366,0.5248475716236461
330.0,492.5,366.5,2644.5,1584.5,728.5,0.7565593,0.2506503,79.71083892647638,21.544924279737366,0.5424470814760022
344.5,530.0,406.5,2575.0,1669.0,836.0,0.72731847,0.21347785,79.7110185895332,21.544924279737366,0.5098278389084956
361.0,537.5,442.0,2061.0,1738.5,870.5,0.6468238,0.08487959,79.71119825259002,21.544924279737366,0.475949763152148
